COD_ESC;NOMESC;Dir;MUN;NIVEL SOCIOECONOMICO DOS ALUNOS
7821,00;MIRNA LOIDE CORREIA FERLE PROFESSORA;MAUA;MAUA;5,19
7833,00;IRENE DA SILVA COSTA PROFESSORA;MAUA;MAUA;5,29
7845,00;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA;MAUA;MAUA;5,34
37291,00;ARIOVALDO PUPO AMORIM PROFESSOR;MAUA;MAUA;4,94
37308,00;FLORISBELLA DE CAMPOS WERNECK DONA;MAUA;MAUA;5,19
37312,00;OLAVO HANSEN;MAUA;MAUA;5,26
37321,00;MARTA TERESINHA ROSA PROFESSORA;MAUA;MAUA;5,12
38453,00;JOAO PAULO II;MAUA;MAUA;5,49
38465,00;JOAO PAULINO DE FARIA JUNIOR PROFESSOR;MAUA;MAUA;5,53
41221,00;ISAMO SERIKIYAKU PROFESSOR;MAUA;MAUA;5,08
41968,00;OLINDA FURTADO DE ALBUQUERQUE CAVALCANTE PROFESSORA;MAUA;MAUA;4,95
41973,00;MARLENE CAMARGO RIBEIRO PROFESSORA;MAUA;MAUA;5,39
43849,00;SADA UMEIZAWA PROFESSORA;MAUA;MAUA;5,03
45056,00;ESPERANCA DE OLIVEIRA SAAVEDRA DONA;MAUA;MAUA;5,42
45068,00;MAHATMA GHANDI;MAUA;MAUA;5,00
45073,00;DIVA GOMES DOS SANTOS PROFESSORA;MAUA;MAUA;5,18
45081,00;MARIA APARECIDA DAMO FERREIRA;MAUA;MAUA;5,66
48483,00;ULISSES VICTOR GERVASIO PROFESSOR;MAUA;MAUA;4,78
77324,00;CORA CORALINA EM;MAUA;MAUA;5,24
286710,00;JOAO RICARDO BORGES DE LIMA;MAUA;MAUA;5,04
389250,00;CLOTILDE ALVARES DORATIOTO;MAUA;MAUA;5,11
412983,00;AFONSO PASCHOTTE PADRE;MAUA;MAUA;5,00
434164,00;JARDIM ZAIRA VIII;MAUA;MAUA;4,92
901994,00;ANTONIO LAPATE NETTO PROFESSOR;MAUA;MAUA;5,20
904715,00;JOSE DANIEL DA SILVEIRA;MAUA;MAUA;4,83
904727,00;FRANCISCA LOPES NEGRI;MAUA;MAUA;5,12
904739,00;HANS GRUDZINSKI;MAUA;MAUA;5,24
907121,00;CLORINDA CIAMPITTI PERRELLA;MAUA;MAUA;5,31
910879,00;LEA APARECIDA DE OLIVEIRA VEREADORA;MAUA;MAUA;5,16
910880,00;MARIA THEREZINHA JORGE AMORIM;MAUA;MAUA;5,25
912384,00;MERCEDES VALENTINA GIANNOCARIO PROFESSORA;MAUA;MAUA;5,15
920290,00;NEUSA DE FATIMA MARIN BERNARDI PROFESSORA;MAUA;MAUA;5,25
920307,00;MANOEL RODRIGUES PROFESSOR;MAUA;MAUA;5,04
920319,00;JOSEPHA DOGO DAMO;MAUA;MAUA;5,34
920320,00;MARIA CECILIA PANTANO PROFESSORA;MAUA;MAUA;5,01
923229,00;JARDIM ORATORIO;MAUA;MAUA;4,86
923400,00;MARIA EXPEDITA SILVA PROFESSORA;MAUA;MAUA;5,00
923746,00;JARDIM ZAIRA VI;MAUA;MAUA;4,82
923825,00;VILA MAGINI II;MAUA;MAUA;5,01
923837,00;JARDIM CRUZEIRO;MAUA;MAUA;4,98
27424,00;NICOTA DE SOUZA DONA;JOSE BONIFACIO;MENDONCA;5,33
215545,00;ANTONIO ALVES DA COSTA EMEIEF;JOSE BONIFACIO;MENDONCA;5,30
27005,00;DONATO MARCELO BALBO;FERNANDOPOLIS;MERIDIANO;5,21
437359,00;PAULA ZANGRANDO PROFA EMEF;FERNANDOPOLIS;MERIDIANO;5,30
27054,00;ADELINO BERTANI;JALES;MESOPOLIS;4,83
206775,00;ROSIMERI NIZA MENEZES EM;JALES;MESOPOLIS;4,81
23218,00;WILLIAN AMIN DOUTOR;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;4,90
23449,00;LAURINDO ALVES QUEIROZ ETEC;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;5,04
207412,00;EMEB JACINTA BARBOSA FERREIRA;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;4,94
234813,00;EMEB VEREADOR ALCEU BARBOSA DA SILVA;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;5,04
277563,00;EMEB CAPITAO EMIDIO;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;5,20
277575,00;EMEB PROFESSORA MARIA PERALTA CUNHA;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;5,03
25653,00;ANTONIO FERRAZ;JAU;MINEIROS DO TIETE;5,14
72588,00;MAURILIO VENDRAMINI PREFEITO ESCOLA MUNICIPAL;JAU;MINEIROS DO TIETE;5,10
277939,00;JOAO DE MATTOS SILVEIRA E M;JAU;MINEIROS DO TIETE;5,27
277940,00;PEDRO DE OLIVEIRA BRANDAO EM;JAU;MINEIROS DO TIETE;5,24
34861,00;PEDRO BARROS;MIRACATU;MIRACATU;4,70
34873,00;ARMANDO GONCALVES PROFESSOR;MIRACATU;MIRACATU;4,95
34940,00;BIGUA;MIRACATU;MIRACATU;4,70
35269,00;SYLAS BALTAZAR DE ARAUJO PROFESSOR;MIRACATU;MIRACATU;4,85
40265,00;SANTA RITA DE CASSIA;MIRACATU;MIRACATU;4,87
191954,00;JARDIM YOLANDA EMEF;MIRACATU;MIRACATU;5,11
244089,00;SITIO VISTA GRANDE EMEF R;MIRACATU;MIRACATU;4,68
280100,00;DIOGO RIBEIRO EMEF;MIRACATU;MIRACATU;5,12
280112,00;EMEF PROFESSORA ELIZABETE XAVIER;MIRACATU;MIRACATU;5,05
436306,00;SYLAS BALTAZAR DE ARAUJO PROFESSOR EMEF;MIRACATU;MIRACATU;5,02
436331,00;JULIA BOTARO DOS SANTOS EMEIF;MIRACATU;MIRACATU;4,55
664728,00;JARDIM ALVORADA EMEIEF;MIRACATU;MIRACATU;4,55
900035,00;DOMINGOS BAUER LEITE POETA;MIRACATU;MIRACATU;5,04
911884,00;MARIA JOSE MORAIS DE CARVALHO PROFESSORA;MIRACATU;MIRACATU;4,46
919561,00;BAIRRO DO ENGANO;MIRACATU;MIRACATU;4,62
26943,00;PASCHOAL CASTREQUINI PREFEITO;FERNANDOPOLIS;MIRA ESTRELA;5,19
437311,00;MIRA ESTRELA EMEF;FERNANDOPOLIS;MIRA ESTRELA;5,33
29336,00;NOEMIA DIAS PEROTTI DONA;ANDRADINA;MIRANDOPOLIS;5,36
29427,00;EDGAR RAIMUNDO DA COSTA DR;ANDRADINA;MIRANDOPOLIS;5,20
29661,00;MARILENA SANTANA CORREA FERNANDES PROFA;ANDRADINA;MIRANDOPOLIS;5,43
216707,00;HELIO FARIA PROFESSOR EMEF;ANDRADINA;MIRANDOPOLIS;5,48
216720,00;TOMICA ABE PROFESSORA EMEF;ANDRADINA;MIRANDOPOLIS;4,84
216744,00;HARUMI KITAHARA EMEF;ANDRADINA;MIRANDOPOLIS;5,26
282820,00;EBE AURORA FERNANDES MARCOS PROFESSORA EMEF;ANDRADINA;MIRANDOPOLIS;5,14
32852,00;KOSUKE ENDO;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;4,89
32906,00;JOSE QUIRINO CAVALCANTE;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;5,34
32918,00;MARIA APARECIDA DE AZEREDO PASSOS;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;4,62
32943,00;ZULENKA RAPCHAN PROFESSORA;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;5,01
65523,00;ZENOBIA GREGORIO CAMPELO CABRAL PROFA EM;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;5,30
922559,00;FAZENDA SAO BENTO;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;4,99
925810,00;ASSENTAMENTO SANTA CLARA;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;4,73
28472,00;EDMUR NEVES PROFESSOR;JOSE BONIFACIO;MIRASSOL;5,60
28721,00;MATHEUS LEITE DE ABREU PROF ETEC;JOSE BONIFACIO;MIRASSOL;5,46
28800,00;GENARO DOMARCO;JOSE BONIFACIO;MIRASSOL;5,61
28812,00;ANISIO JOSE MOREIRA;JOSE BONIFACIO;MIRASSOL;5,32
47594,00;TUFI MADI;JOSE BONIFACIO;MIRASSOL;5,44
93506,00;LUIS CARLOS MATIEL PIRES EFEI EM;JOSE BONIFACIO;MIRASSOL;5,63
212441,00;DARCY AMANCIO PROFESSOR EMEFEI;JOSE BONIFACIO;MIRASSOL;5,23
215824,00;BARTYRA DE AQUINO NORONHA PROFESSORA EMEFEI;JOSE BONIFACIO;MIRASSOL;5,30
215831,00;CANDIDO BRASIL ESTRELA EMEFEI;JOSE BONIFACIO;MIRASSOL;5,35
215843,00;LAURO ROCHA PROFESSOR EMEFEI;JOSE BONIFACIO;MIRASSOL;5,25
246633,00;WILSON PASCHOAL PROFESSOR EMEFEI;JOSE BONIFACIO;MIRASSOL;5,59
281712,00;LUCIA MEDINA ESTRELA OLIVERIO EMEFEI;JOSE BONIFACIO;MIRASSOL;5,24
296235,00;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE MIRASSOL CI;JOSE BONIFACIO;MIRASSOL;5,13
911446,00;IRIA BARBIERI VITA PROFESSORA;JOSE BONIFACIO;MIRASSOL;5,06
28897,00;JOAQUIM MENDES PEQUITO;SAO JOSE DO RIO PRETO;MIRASSOLANDIA;5,17
282807,00;ANTONIO BANHATO EMEF;SAO JOSE DO RIO PRETO;MIRASSOLANDIA;4,60
282819,00;CHRISOSTIMO REDIGOLO EMEF;SAO JOSE DO RIO PRETO;MIRASSOLANDIA;5,36
18971,00;JOAO DE MOURA GUIMARAES PROFESSOR;SAO JOAO DA BOA VISTA;MOCOCA;5,08
19012,00;JUSTINO GOMES DE CASTRO MAESTRO;SAO JOAO DA BOA VISTA;MOCOCA;5,08
19070,00;HILDA SILVA PROFESSORA;SAO JOAO DA BOA VISTA;MOCOCA;5,39
19161,00;BARAO DE MONTE SANTO;SAO JOAO DA BOA VISTA;MOCOCA;5,26
19197,00;OSCAR VILLARES;SAO JOAO DA BOA VISTA;MOCOCA;5,36
19203,00;BENEDITO FERRAZ BUENO PROFESSOR;SAO JOAO DA BOA VISTA;MOCOCA;5,11
19215,00;JOAO CID GODOY PROFESSOR;SAO JOAO DA BOA VISTA;MOCOCA;4,99
19331,00;FRANCISCO GARCIA ETEC;SAO JOAO DA BOA VISTA;MOCOCA;5,29
41497,00;CARLOS LIMA DIAS DOUTOR;SAO JOAO DA BOA VISTA;MOCOCA;5,20
45974,00;JOAO BAPTISTA DE LIMA FIGUEIREDO ETEC;SAO JOAO DA BOA VISTA;MOCOCA;5,65
59791,00;JOSE BARRETO COELHO PROFESSOR EMEBP;SAO JOAO DA BOA VISTA;MOCOCA;5,52
191565,00;ANA LUCIA PISANI DE SOUZA DOUTORA EMEB;SAO JOAO DA BOA VISTA;MOCOCA;5,08
202137,00;MARIA HELENA SCARDAZZI CONVERSO PROFESSORA EMEB;SAO JOAO DA BOA VISTA;MOCOCA;5,29
245012,00;BEBE CAMARGO DONA EMEB;SAO JOAO DA BOA VISTA;MOCOCA;5,27
245033,00;CARLINDO PAROLI PROFESSOR EMEB;SAO JOAO DA BOA VISTA;MOCOCA;5,16
245896,00;VERA SANDOVAL MEIRELLES PROFA EMEB;SAO JOAO DA BOA VISTA;MOCOCA;5,19
901295,00;ZENAIDE PERETO RIBEIRO ROCHA PROFESSORA;SAO JOAO DA BOA VISTA;MOCOCA;5,19
905537,00;NANCY DE REZENDE ZAMARIAN PROFESSORA;SAO JOAO DA BOA VISTA;MOCOCA;5,37
4175,00;CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS VEREADOR IVAN NUNES SIQUEIRA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,20
6579,00;APRIGIO DE OLIVEIRA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,39
6609,00;PRESIDENTE VARGAS ETEC;MOGI DAS CRUZES;MOGI DAS CRUZES;5,97
6610,00;SENTARO TAKAOKA DOUTOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,22
6622,00;SEBASTIAO DE CASTRO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,37
6646,00;PEDRO MALOZZE;MOGI DAS CRUZES;MOGI DAS CRUZES;5,55
6658,00;LEONOR DE OLIVEIRA MELLO;MOGI DAS CRUZES;MOGI DAS CRUZES;5,59
6661,00;LAURINDA CARDOSO MELLO FREIRE PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,37
6671,00;JOAO CARDOSO DOS SANTOS PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,04
6683,00;GALDINO PINHEIRO FRANCO;MOGI DAS CRUZES;MOGI DAS CRUZES;5,00
6695,00;GABRIEL PEREIRA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,65
6701,00;FRANCISCO DE SOUZA MELLO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,37
6713,00;FRANCISCO FERREIRA LOPES;MOGI DAS CRUZES;MOGI DAS CRUZES;5,39
6725,00;FIRMINO LADEIRA PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,51
6798,00;ARISTOTELES DE ANDRADE PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,19
6804,00;ARLINDO AQUINO DE OLIVEIRA DOUTOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,01
6816,00;BENEDITO BORGES VIEIRA PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,18
6836,00;MARIA RODRIGUES GONCALVES PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,34
6841,00;BENEDITO DE SOUZA LIMA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,13
6865,00;DEODATO WERTHEIMER DOUTOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,52
6889,00;AMERICO SUGAI;MOGI DAS CRUZES;MOGI DAS CRUZES;5,18
6907,00;MARIA ISABEL DOS SANTOS MELLO PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,12
6919,00;CAMILO FAUSTINO DE MELLO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,62
6920,00;WASHINGTON LUIZ DOUTOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,52
35543,00;PAULO FERRARI MASSARO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;4,88
40496,00;TADAO SAKAI VEREADOR;MOGI DAS CRUZES;MOGI DAS CRUZES;4,94
41105,00;SYLVIA MAFRA MACHADO PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;4,94
41129,00;RUBENS MERCADANTE DE LIMA PROFESSOR DOUTOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,23
41130,00;NARCISO YAGUE GUIMARAES VEREADOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,01
41142,00;THIMOTEO VAN DEN BROECK FREI;MOGI DAS CRUZES;MOGI DAS CRUZES;5,26
41944,00;ENEDINA GOMES DE FREITAS PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,12
43795,00;JOSE AYUMAR GONCALVES DE MIRANDA PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;4,88
44982,00;CLAUDIO ABRAHAO PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,26
46449,00;JOSEPHINA NAJAR HERNANDEZ PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;4,89
48495,00;LUCINDA BASTOS PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;4,87
50258,00;CARLOS ALBERTO LOPES EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,67
50261,00;PAULO ROLIM LOUREIRO DOM EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,18
50295,00;MONTEIRO LOBATO EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,06
50301,00;JOAO CARDOSO PEREIRA PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,27
53338,00;DERMEVAL AROUCA PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,40
54689,00;FLORISA FAUSTINO PINTO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,11
55897,00;ASTREA BARRAL NEBIAS VEREADORA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,09
79873,00;VANIA APARECIDA CASSARA PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;4,97
79900,00;BERNARDO MURPHY PADRE;MOGI DAS CRUZES;MOGI DAS CRUZES;4,82
81498,00;ISIDORO BOUCAULT DR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,58
89291,00;CECILIA DE SOUZA LIMA VIANNA PROFA EMEI;MOGI DAS CRUZES;MOGI DAS CRUZES;5,36
95308,00;EULALIO GRUPPI PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,51
95321,00;NARCISA DAS DORES PINTO EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,18
133536,00;JACKS GRINBERG PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,56
191243,00;IRENE CAPORALI DE SOUZA PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;5,38
191255,00;ALCIDES CELESTINO FILHO VEREADOR;MOGI DAS CRUZES;MOGI DAS CRUZES;5,11
191267,00;DAGOBERTO JOSE MACHADO;MOGI DAS CRUZES;MOGI DAS CRUZES;5,04
203543,00;PRIMO VILLAR PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,16
203555,00;HORACIO DA SILVEIRA EMR;MOGI DAS CRUZES;MOGI DAS CRUZES;4,85
203579,00;MARIO PORTES PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,23
203609,00;NOEMIA REAL FIDALGO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,37
211312,00;ANA LUCIA FERREIRA DE SOUZA PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,42
216987,00;CLEONICE FELICIANO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,14
224790,00;ADOLFO MARTINI PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,51
229660,00;MARLENE MUNIZ SCHIMIDT PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,16
229672,00;AFONSO CAPORALI FILHO PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,04
230112,00;EM PROFA EMILIE NEHME AFFONSO;MOGI DAS CRUZES;MOGI DAS CRUZES;5,62
230121,00;ETELVINA CAFARO SALUSTIANO PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,11
243371,00;CENIRA ARAUJO PEREIRA PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,09
243383,00;LOURDES MARIA PRADO AGUIAR PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,19
243395,00;SONIA BRASIL DE SIQUEIRA ANDREUCCI PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,17
243401,00;JAIR ROCHA BATALHA PROF DR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,12
268902,00;ARMINDO FREIRE MARMORA DESEMBARGADOR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,40
268914,00;WANDA DE ALMEIDA TRANDAFILOV PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,15
270593,00;GUIOMAR PINHEIRO FRANCO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,51
280367,00;SERGIO HUGO PINHEIRO PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,17
280379,00;HELIO DOS SANTOS NEVES PROF EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,34
280896,00;CYNIRA OLIVEIRA DE CASTRO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,55
280902,00;ALVARO DE CAMPOS CARNEIRO DR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,01
280914,00;LUIZ BERALDO DE MIRANDA DR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,49
356499,00;BENEDITO LAPORTE VIEIRA DA MOTTA DR EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,08
429752,00;RUTH CARDOSO DRA CENTRO MUNICIPAL DE PROGRAMAS EDUCACIONAIS;MOGI DAS CRUZES;MOGI DAS CRUZES;5,08
446312,00;KOHEIJI ADACHI;MOGI DAS CRUZES;MOGI DAS CRUZES;4,99
447833,00;WILMA DE ALMEIDA RODRIGUES PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;4,87
447845,00;LUIZ DE OLIVEIRA MACHADO EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,25
447869,00;APPARECIDA FERREIRA CURSINO PROFA EM;MOGI DAS CRUZES;MOGI DAS CRUZES;5,20
463668,00;CELIA PINHEIRO FRANCO PROFESSORA EMEF;MOGI DAS CRUZES;MOGI DAS CRUZES;5,21
